
12/31/2015 23:00, 
12/31/2015 22:00, 
12/31/2015 21:00, 
12/31/2015 20:00, 
12/31/2015 19:00, 
12/31/2015 18:00, 
12/31/2015 17:00, 
12/31/2015 16:00, 
12/31/2015 15:00, 
12/31/2015 14:00, 
12/31/2015 13:00, 
12/31/2015 12:00, 
12/31/2015 11:00, 
12/31/2015 10:00, 
12/31/2015 09:00, 
12/31/2015 08:00, 
12/31/2015 07:00, 
12/31/2015 06:00, 
12/31/2015 05:00, 
12/31/2015 04:00, 
12/31/2015 03:00, 
12/31/2015 02:00, 
12/31/2015 01:00, 
12/31/2015 00:00, 
12/29/2015 23:00, 
12/29/2015 22:00, 20.3, 93, 19, 60, 
12/29/2015 21:00, 
12/29/2015 20:00, 
12/29/2015 19:00, 
12/29/2015 18:00, 
12/29/2015 17:00, 
12/29/2015 16:00, 
12/29/2015 15:00, 
12/29/2015 14:00, 
12/29/2015 13:00, 
12/29/2015 12:00, 
12/29/2015 11:00, 
12/29/2015 10:00, 22.8, 91, 21, 60, 
12/29/2015 09:00, 
12/29/2015 08:00, 
12/29/2015 07:00, 
12/29/2015 06:00, 
12/29/2015 05:00, 
12/29/2015 04:00, 
12/29/2015 03:00, 
12/29/2015 02:00, 
12/29/2015 01:00, 
12/29/2015 00:00, 
12/27/2015 23:00, 
12/27/2015 22:00, 
12/27/2015 21:00, 
12/27/2015 20:00, 
12/27/2015 19:00, 
12/27/2015 18:00, 8.0, 0, 0.00, 81, 3, 1.9, 260, 0, 0, 
12/27/2015 17:00, 9.2, 0, 0.00, 78, 4, 1.2, 340, 0, 0, 
12/27/2015 16:00, 12.2, 0, 0.00, 72, 5, 0.6, 338, 0, 0, 
12/27/2015 15:00, 14.6, 0, 0.00, 116, 18, 1.9, 292, 0, 60, 
12/27/2015 14:00, 15.2, 0, 0.00, 68, 7, 1.6, 303, 0, 0, 
12/27/2015 13:00, 15.9, 0, 0.00, 67, 7, 3.0, 95, 0, 0, 
12/27/2015 12:00, 14.8, 0, 0.00, 70, 7, 4.0, 98, 0, 0, 
12/27/2015 11:00, 13.5, 75, 7, 0, 
12/27/2015 10:00, 10.3, 0, 0.00, 169, 22, 3.9, 267, 0, 60, 
12/27/2015 09:00, 6.9, 90, 5, 60, 
12/27/2015 08:00, 
12/27/2015 07:00, 
12/27/2015 06:00, 12.4, 0, 0.00, 91, 10, 3.0, 337, 0, 60, 
12/27/2015 05:00, 
12/27/2015 04:00, 18.6, 91, 16, 60, 
12/27/2015 03:00, 19.3, 0, 0.00, 93, 18, 3.0, 336, 0, 60, 
12/27/2015 02:00, 17.7, 0, 0.00, 93, 16, 3.3, 178, 0, 60, 
12/27/2015 01:00, 18.4, 0, 0.00, 95, 17, 2.5, 294, 0, 60, 
12/27/2015 00:00, 19.5, 93, 18, 60, 
12/25/2015 23:00, 26.8, 94, 25, 60, 
12/25/2015 22:00, 26.6, 94, 25, 60, 
12/25/2015 21:00, 26.7, 0, 0.00, 94, 25, 1.5, 124, 0, 60, 
12/25/2015 20:00, 27.1, 0, 0.00, 95, 26, 1.2, 124, 0, 60, 
12/25/2015 19:00, 27.6, 0, 0.00, 94, 26, 0.9, 160, 0, 60, 
12/25/2015 18:00, 27.5, 0, 0.00, 93, 26, 2.2, 157, 0, 60, 
12/25/2015 17:00, 27.5, 0, 0.00, 94, 26, 1.4, 170, 0, 60, 
12/25/2015 16:00, 27.6, 0, 0.00, 94, 26, 2.4, 204, 0, 60, 
12/25/2015 15:00, 28.1, 0, 0.00, 93, 26, 3.8, 209, 0, 60, 
12/25/2015 14:00, 28.5, 0, 0.00, 93, 27, 3.2, 192, 0, 60, 
12/25/2015 13:00, 28.7, 93, 27, 60, 
