
12/31/2015 23:00, 32.0, 60, 0.00, 99, 32, 3.5, 223, 60, 
12/31/2015 22:00, 33.0, 60, 0.00, 99, 33, 5.5, 221, 60, 
12/31/2015 21:00, 33.0, 60, 0.00, 99, 33, 7.3, 212, 60, 
12/31/2015 20:00, 33.0, 60, 0.00, 100, 33, 6.7, 212, 60, 
12/31/2015 19:00, 32.9, 60, 0.00, 99, 33, 5.9, 215, 60, 
12/31/2015 18:00, 33.0, 60, 0.00, 99, 33, 6.8, 217, 60, 
12/31/2015 17:00, 33.1, 60, 0.00, 100, 33, 8.3, 215, 60, 
12/31/2015 16:00, 33.9, 60, 0.00, 99, 34, 5.8, 220, 60, 
12/31/2015 15:00, 34.0, 60, 0.00, 99, 34, 6.2, 224, 60, 
12/31/2015 14:00, 34.0, 60, 0.00, 100, 34, 6.3, 224, 60, 
12/31/2015 13:00, 34.0, 60, 0.00, 100, 34, 6.1, 223, 60, 
12/31/2015 12:00, 34.0, 60, 0.00, 100, 34, 8.3, 215, 60, 
12/31/2015 11:00, 34.9, 60, 0.00, 99, 35, 6.2, 218, 60, 
12/31/2015 10:00, 34.0, 60, 0.00, 100, 34, 4.1, 214, 60, 
12/31/2015 09:00, 33.9, 60, 0.00, 99, 34, 2.8, 214, 60, 
12/31/2015 08:00, 33.0, 60, 0.00, 99, 33, 1.7, 222, 60, 
12/31/2015 07:00, 33.5, 60, 0.00, 100, 33, 0.4, 218, 60, 
12/31/2015 06:00, 33.9, 60, 0.00, 99, 34, 3.0, 214, 60, 
12/31/2015 05:00, 33.9, 60, 0.00, 99, 34, 3.3, 209, 60, 
12/31/2015 04:00, 34.0, 60, 0.00, 100, 34, 4.8, 211, 60, 
12/31/2015 03:00, 33.9, 60, 0.00, 99, 34, 3.9, 214, 60, 
12/31/2015 02:00, 33.9, 60, 0.00, 99, 34, 3.8, 219, 60, 
12/31/2015 01:00, 34.0, 60, 0.00, 100, 34, 5.5, 217, 60, 
12/31/2015 00:00, 35.0, 60, 0.00, 100, 35, 3.7, 221, 60, 
12/29/2015 23:00, 38.0, 60, 0.00, 100, 38, 0.0, 204, 60, 
12/29/2015 22:00, 37.9, 60, 0.00, 99, 38, 0.0, 199, 60, 
12/29/2015 21:00, 38.3, 60, 0.00, 100, 38, 0.0, 201, 60, 
12/29/2015 20:00, 38.9, 60, 0.00, 99, 39, 0.0, 208, 60, 
12/29/2015 19:00, 38.9, 60, 0.00, 99, 39, 0.9, 213, 60, 
12/29/2015 18:00, 40.1, 60, 0.00, 100, 40, 2.5, 203, 60, 
12/29/2015 17:00, 40.0, 60, 0.00, 100, 40, 0.0, 207, 60, 
12/29/2015 16:00, 41.2, 60, 0.00, 100, 41, 2.2, 212, 60, 
12/29/2015 15:00, 42.0, 60, 0.00, 100, 42, 4.0, 202, 60, 
12/29/2015 14:00, 43.0, 60, 0.00, 100, 43, 5.2, 202, 60, 
12/29/2015 13:00, 42.9, 60, 0.00, 99, 43, 0.0, 176, 60, 
12/29/2015 12:00, 41.0, 60, 0.00, 99, 41, 0.0, 161, 60, 
12/29/2015 11:00, 41.0, 60, 0.00, 100, 41, 0.0, 87, 60, 
12/29/2015 10:00, 38.9, 60, 0.00, 99, 39, 0.0, 94, 60, 
12/29/2015 09:00, 37.7, 60, 0.00, 99, 37, 0.0, 72, 60, 
12/29/2015 08:00, 36.6, 60, 0.00, 100, 37, 0.0, 67, 60, 
12/29/2015 07:00, 35.9, 60, 0.00, 99, 36, 0.0, 60, 60, 
12/29/2015 06:00, 36.2, 60, 0.00, 100, 36, 0.0, 63, 60, 
12/29/2015 05:00, 33.6, 60, 0.00, 99, 33, 0.0, 52, 60, 
12/29/2015 04:00, 32.0, 60, 0.00, 100, 32, 1.9, 45, 60, 
12/29/2015 03:00, 31.9, 60, 0.00, 99, 32, 0.5, 45, 60, 
12/29/2015 02:00, 31.0, 60, 0.00, 100, 31, 2.7, 49, 60, 
12/29/2015 01:00, 28.4, 60, 0.00, 100, 28, 5.3, 46, 60, 
12/29/2015 00:00, 26.9, 60, 0.00, 99, 27, 6.1, 46, 60, 
12/27/2015 23:00, 32.9, 60, 0.00, 99, 33, 0.9, 300, 60, 
12/27/2015 22:00, 35.0, 60, 0.00, 100, 35, 0.0, 280, 60, 
12/27/2015 21:00, 34.9, 60, 0.00, 99, 35, 0.1, 296, 60, 
12/27/2015 20:00, 35.0, 60, 0.00, 100, 35, 0.2, 310, 60, 
12/27/2015 19:00, 34.9, 60, 0.00, 99, 35, 0.1, 309, 60, 
12/27/2015 18:00, 35.0, 60, 0.00, 100, 35, 0.1, 311, 60, 
12/27/2015 17:00, 34.1, 60, 0.00, 100, 34, 0.3, 317, 60, 
12/27/2015 16:00, 35.0, 60, 0.00, 100, 35, 0.8, 321, 60, 
12/27/2015 15:00, 36.0, 60, 0.00, 100, 36, 0.6, 311, 60, 
12/27/2015 14:00, 37.0, 60, 0.00, 100, 37, 0.5, 310, 60, 
12/27/2015 13:00, 37.0, 60, 0.00, 100, 37, 0.3, 313, 60, 
12/27/2015 12:00, 37.6, 60, 0.00, 100, 38, 0.3, 306, 60, 
12/27/2015 11:00, 38.0, 60, 0.00, 100, 38, 0.2, 311, 60, 
12/27/2015 10:00, 39.0, 60, 0.00, 100, 39, 0.2, 314, 60, 
12/27/2015 09:00, 40.7, 60, 0.00, 99, 40, 0.1, 321, 60, 
12/27/2015 08:00, 40.9, 60, 0.00, 99, 41, 0.0, 335, 60, 
12/27/2015 07:00, 42.9, 60, 0.00, 99, 43, 0.0, 297, 60, 
12/27/2015 06:00, 43.0, 60, 0.00, 100, 43, 0.0, 138, 60, 
