
08/31/2016 23:00, 73.0, 0.00, 80, 66, 0.1, 278, 0, 0, 
08/31/2016 22:00, 75.0, 0.00, 77, 67, 0.5, 191, 0, 0, 
08/31/2016 21:00, 72.0, 0.00, 96, 71, 0.1, 226, 0, 60, 
08/31/2016 20:00, 73.0, 0.00, 93, 71, 0.5, 353, 2, 60, 
08/31/2016 19:00, 76.0, 0.00, 84, 71, 0.0, 122, 40, 0, 
08/31/2016 18:00, 79.0, 0.00, 77, 71, 0.5, 94, 198, 0, 
08/31/2016 17:00, 84.0, 0.00, 60, 69, 1.5, 42, 319, 0, 
08/31/2016 16:00, 86.0, 0.00, 49, 65, 4.0, 0, 532, 0, 
08/31/2016 15:00, 87.0, 0.00, 50, 66, 2.6, 0, 834, 0, 
08/31/2016 14:00, 83.0, 0.00, 52, 64, 1.4, 197, 480, 0, 
08/31/2016 13:00, 82.0, 0.00, 50, 61, 2.0, 211, 571, 0, 
08/31/2016 12:00, 80.0, 0.00, 52, 61, 2.6, 300, 575, 0, 
08/31/2016 11:00, 79.0, 0.00, 60, 64, 5.5, 244, 524, 0, 
08/31/2016 10:00, 77.0, 0.00, 70, 66, 3.5, 172, 407, 0, 
08/31/2016 09:00, 75.0, 0.00, 79, 68, 4.6, 279, 272, 0, 
08/31/2016 08:00, 71.0, 0.00, 94, 69, 1.6, 247, 76, 60, 
08/31/2016 07:00, 69.0, 0.00, 99, 69, 1.5, 289, 4, 60, 
08/31/2016 06:00, 69.0, 0.00, 99, 69, 2.4, 291, 0, 60, 
08/31/2016 05:00, 66.0, 0.00, 99, 66, 0.0, 0, 0, 60, 
08/31/2016 04:00, 65.0, 0.00, 99, 65, 0.5, 201, 0, 60, 
08/31/2016 03:00, 63.0, 0.00, 99, 63, 0.9, 144, 0, 60, 
08/31/2016 02:00, 62.0, 0.00, 99, 62, 0.0, 13, 0, 60, 
08/31/2016 01:00, 62.0, 0.00, 99, 62, 0.0, 11, 0, 60, 
08/31/2016 00:00, 62.0, 0.00, 99, 62, 0.0, 11, 0, 60, 
08/29/2016 23:00, 61.0, 0.00, 98, 60, 0.0, 338, 0, 60, 
08/29/2016 22:00, 63.0, 0.00, 97, 62, 1.0, 153, 0, 60, 
08/29/2016 21:00, 65.0, 0.00, 94, 63, 0.6, 166, 0, 60, 
08/29/2016 20:00, 68.0, 0.00, 78, 61, 0.0, 301, 12, 0, 
08/29/2016 19:00, 80.0, 0.00, 49, 59, 3.8, 0, 150, 0, 
08/29/2016 18:00, 83.0, 0.00, 43, 58, 3.7, 4, 328, 0, 
08/29/2016 17:00, 85.0, 0.00, 43, 60, 8.4, 351, 505, 0, 
08/29/2016 16:00, 86.0, 0.00, 39, 58, 4.2, 20, 714, 0, 
08/29/2016 15:00, 87.0, 0.00, 40, 60, 0.3, 316, 762, 0, 
08/29/2016 14:00, 87.0, 0.00, 44, 62, 3.1, 56, 804, 0, 
08/29/2016 13:00, 86.0, 0.00, 51, 66, 2.5, 323, 744, 0, 
08/29/2016 12:00, 84.0, 0.00, 57, 67, 4.5, 0, 705, 0, 
08/29/2016 11:00, 83.0, 0.00, 58, 67, 4.5, 299, 610, 0, 
08/29/2016 10:00, 81.0, 0.00, 64, 68, 2.1, 18, 471, 0, 
08/29/2016 09:00, 77.0, 0.00, 73, 68, 1.9, 77, 230, 0, 
08/29/2016 08:00, 69.0, 0.00, 98, 68, 2.8, 247, 92, 60, 
08/29/2016 07:00, 65.0, 0.00, 99, 65, 0.2, 213, 16, 60, 
08/29/2016 06:00, 62.0, 0.00, 100, 62, 0.4, 277, 0, 60, 
08/29/2016 05:00, 62.0, 0.00, 99, 62, 0.0, 343, 0, 60, 
08/29/2016 04:00, 63.0, 0.00, 99, 63, 0.0, 328, 0, 60, 
08/29/2016 03:00, 64.0, 0.00, 99, 64, 0.0, 255, 0, 60, 
08/29/2016 02:00, 64.0, 0.00, 99, 64, 0.0, 346, 0, 60, 
08/29/2016 01:00, 64.0, 0.00, 98, 63, 0.0, 350, 0, 60, 
08/29/2016 00:00, 65.0, 0.00, 97, 64, 0.0, 238, 0, 60, 
08/27/2016 23:00, 62.0, 0.00, 99, 62, 0.0, 323, 0, 60, 
08/27/2016 22:00, 63.0, 0.00, 98, 62, 1.0, 316, 0, 60, 
08/27/2016 21:00, 64.0, 0.00, 97, 63, 1.1, 337, 0, 60, 
08/27/2016 20:00, 66.0, 0.00, 91, 63, 0.0, 335, 13, 60, 
08/27/2016 19:00, 72.0, 0.00, 75, 64, 0.9, 81, 101, 0, 
08/27/2016 18:00, 83.0, 0.00, 49, 62, 2.6, 122, 322, 0, 
08/27/2016 17:00, 85.0, 0.00, 54, 66, 1.4, 167, 434, 0, 
