
06/29/2015 23:00, 58.6, 0, 0.00, 99, 58, 0.0, 112, 60, 
06/29/2015 22:00, 60.9, 0, 0.00, 100, 61, 0.0, 112, 60, 
06/29/2015 21:00, 64.8, 0, 0.00, 98, 64, 0.0, 97, 60, 
06/29/2015 20:00, 69.5, 0, 0.00, 87, 65, 0.0, 35, 0, 
06/29/2015 19:00, 75.0, 0, 0.00, 69, 64, 0.0, 166, 0, 
06/29/2015 18:00, 77.9, 0, 0.00, 54, 60, 0.0, 260, 0, 
06/29/2015 17:00, 78.1, 0, 0.00, 62, 64, 0.0, 269, 0, 
06/29/2015 16:00, 77.5, 0, 0.00, 64, 64, 0.3, 249, 0, 
06/29/2015 15:00, 76.3, 0, 0.00, 73, 67, 0.0, 273, 0, 
06/29/2015 14:00, 75.1, 0, 0.00, 76, 67, 0.1, 278, 0, 
06/29/2015 13:00, 71.3, 0, 0.00, 85, 67, 0.4, 243, 0, 
06/29/2015 12:00, 70.5, 0, 0.00, 93, 68, 0.3, 271, 60, 
06/29/2015 11:00, 66.4, 0, 0.00, 100, 66, 0.5, 233, 60, 
06/29/2015 10:00, 62.8, 0, 0.00, 100, 63, 0.4, 227, 60, 
06/29/2015 09:00, 60.7, 45, 0.00, 100, 61, 0.4, 221, 60, 
06/29/2015 08:00, 59.0, 60, 0.00, 100, 59, 0.5, 223, 60, 
06/29/2015 07:00, 58.0, 60, 0.00, 100, 58, 0.0, 218, 60, 
06/29/2015 06:00, 57.1, 60, 0.01, 99, 57, 1.0, 214, 60, 
06/29/2015 05:00, 57.0, 60, 0.00, 100, 57, 2.2, 212, 60, 
06/29/2015 04:00, 57.9, 60, 0.01, 99, 58, 0.5, 214, 60, 
06/29/2015 03:00, 58.0, 60, 0.00, 100, 58, 1.2, 213, 60, 
06/29/2015 02:00, 57.3, 60, 0.00, 99, 57, 0.4, 212, 60, 
06/29/2015 01:00, 56.9, 60, 0.00, 99, 57, 0.3, 212, 60, 
06/29/2015 00:00, 56.9, 60, 0.00, 99, 57, 0.5, 214, 60, 
06/27/2015 23:00, 56.0, 59, 0.02, 100, 56, 3.9, 31, 60, 
06/27/2015 22:00, 56.0, 58, 0.04, 100, 56, 3.4, 30, 60, 
06/27/2015 21:00, 57.0, 55, 0.07, 100, 57, 2.1, 27, 60, 
06/27/2015 20:00, 58.0, 55, 0.14, 100, 58, 1.5, 26, 60, 
06/27/2015 19:00, 58.1, 54, 0.23, 100, 58, 0.6, 34, 60, 
06/27/2015 18:00, 59.0, 60, 0.05, 100, 59, 0.8, 76, 60, 
06/27/2015 17:00, 60.0, 59, 0.15, 100, 60, 0.7, 106, 60, 
06/27/2015 16:00, 62.3, 58, 0.11, 100, 62, 1.8, 34, 60, 
06/27/2015 15:00, 62.9, 58, 0.09, 99, 63, 4.1, 31, 60, 
06/27/2015 14:00, 62.8, 59, 0.08, 100, 63, 2.1, 32, 60, 
06/27/2015 13:00, 61.9, 60, 0.02, 99, 62, 0.8, 28, 60, 
06/27/2015 12:00, 62.0, 60, 0.01, 100, 62, 0.2, 48, 60, 
06/27/2015 11:00, 60.9, 31, 0.05, 99, 61, 0.2, 39, 60, 
06/27/2015 10:00, 62.9, 0, 0.00, 99, 63, 0.6, 32, 60, 
06/27/2015 09:00, 61.4, 0, 0.00, 100, 61, 0.4, 33, 60, 
06/27/2015 08:00, 59.3, 0, 0.00, 99, 59, 0.2, 37, 60, 
06/27/2015 07:00, 58.0, 0, 0.00, 100, 58, 0.0, 36, 60, 
06/27/2015 06:00, 57.0, 0, 0.00, 100, 57, 0.0, 39, 60, 
06/27/2015 05:00, 56.0, 0, 0.00, 100, 56, 0.0, 39, 60, 
06/27/2015 04:00, 54.0, 0, 0.00, 100, 54, 0.0, 45, 60, 
06/27/2015 03:00, 54.8, 0, 0.00, 99, 55, 0.0, 45, 60, 
06/27/2015 02:00, 54.9, 0, 0.00, 99, 55, 0.0, 45, 60, 
06/27/2015 01:00, 55.0, 0, 0.00, 100, 55, 0.0, 45, 60, 
06/27/2015 00:00, 55.0, 0, 0.00, 100, 55, 0.0, 45, 60, 
06/25/2015 23:00, 62.0, 0, 0.00, 100, 62, 0.0, 186, 60, 
06/25/2015 22:00, 63.0, 0, 0.00, 99, 63, 0.0, 220, 60, 
06/25/2015 21:00, 64.0, 0, 0.00, 91, 61, 0.0, 118, 60, 
06/25/2015 20:00, 66.0, 0, 0.00, 85, 61, 0.0, 34, 0, 
06/25/2015 19:00, 68.5, 0, 0.00, 78, 61, 3.0, 21, 0, 
06/25/2015 18:00, 70.3, 0, 0.00, 72, 61, 5.7, 22, 0, 
06/25/2015 17:00, 72.0, 0, 0.00, 74, 63, 5.6, 15, 0, 
06/25/2015 16:00, 73.6, 0, 0.00, 73, 64, 4.5, 11, 0, 
06/25/2015 15:00, 74.7, 0, 0.00, 76, 67, 3.6, 11, 0, 
06/25/2015 14:00, 75.4, 0, 0.00, 77, 68, 2.2, 11, 0, 
