
03/31/2016 23:00, 64.5, 0, 0.00, 82, 59, 11.8, 149, 0, 
03/31/2016 22:00, 63.1, 0, 0.00, 84, 58, 9.0, 148, 0, 
03/31/2016 21:00, 61.5, 0, 0.00, 89, 58, 2.9, 145, 0, 
03/31/2016 20:00, 64.0, 0, 0.00, 85, 59, 10.9, 177, 0, 
03/31/2016 19:00, 64.2, 0, 0.00, 87, 60, 13.8, 181, 0, 
03/31/2016 18:00, 63.7, 0, 0.00, 92, 61, 14.9, 181, 60, 
03/31/2016 17:00, 62.0, 0, 0.00, 94, 60, 14.5, 177, 60, 
03/31/2016 16:00, 62.0, 0, 0.01, 89, 59, 18.4, 174, 60, 
03/31/2016 15:00, 60.0, 41, 0.00, 98, 59, 17.2, 174, 60, 
03/31/2016 14:00, 57.9, 60, 0.02, 99, 58, 16.1, 186, 60, 
03/31/2016 13:00, 56.7, 30, 0.01, 99, 56, 17.0, 182, 60, 
03/31/2016 12:00, 55.2, 0, 0.01, 100, 55, 16.9, 175, 60, 
03/31/2016 11:00, 55.0, 0, 0.00, 100, 55, 15.9, 166, 60, 
03/31/2016 10:00, 52.5, 0, 0.01, 99, 52, 10.8, 154, 60, 
03/31/2016 09:00, 51.5, 0, 0.04, 100, 51, 10.5, 169, 60, 
03/31/2016 08:00, 53.2, 0, 0.01, 99, 53, 11.1, 180, 60, 
03/31/2016 07:00, 58.7, 0, 0.00, 67, 48, 8.1, 178, 0, 
03/31/2016 06:00, 56.9, 7, 0.00, 64, 45, 0.2, 172, 0, 
03/31/2016 05:00, 59.8, 0, 0.00, 55, 44, 5.3, 194, 0, 
03/31/2016 04:00, 59.9, 0, 0.00, 55, 44, 7.5, 172, 0, 
03/31/2016 03:00, 58.9, 0, 0.00, 54, 42, 8.4, 157, 0, 
03/31/2016 02:00, 58.9, 0, 0.00, 53, 42, 8.1, 155, 0, 
03/31/2016 01:00, 59.0, 0, 0.00, 52, 41, 9.2, 159, 0, 
03/31/2016 00:00, 56.1, 0, 0.00, 56, 41, 6.8, 147, 0, 
03/29/2016 23:00, 33.0, 0, 0.00, 95, 32, 0.0, 202, 60, 
03/29/2016 22:00, 31.2, 0, 0.00, 73, 24, 0.0, 196, 0, 
03/29/2016 21:00, 33.0, 0, 0.00, 66, 23, 0.0, 225, 0, 
03/29/2016 20:00, 36.1, 0, 0.00, 57, 22, 0.0, 241, 0, 
03/29/2016 19:00, 41.9, 0, 0.00, 46, 23, 2.3, 249, 0, 
03/29/2016 18:00, 43.5, 0, 0.00, 45, 24, 3.0, 256, 0, 
03/29/2016 17:00, 43.6, 0, 0.00, 46, 24, 3.1, 266, 0, 
03/29/2016 16:00, 42.3, 0, 0.00, 45, 22, 3.8, 269, 0, 
03/29/2016 15:00, 41.9, 0, 0.00, 51, 25, 3.7, 268, 0, 
03/29/2016 14:00, 40.3, 0, 0.00, 57, 26, 4.1, 268, 0, 
03/29/2016 13:00, 39.7, 0, 0.00, 56, 25, 3.5, 281, 0, 
03/29/2016 12:00, 38.1, 0, 0.00, 61, 26, 3.6, 280, 0, 
03/29/2016 11:00, 36.9, 0, 0.00, 64, 26, 3.3, 297, 0, 
03/29/2016 10:00, 35.9, 0, 0.00, 67, 26, 3.8, 304, 0, 
03/29/2016 09:00, 35.0, 0, 0.00, 75, 28, 3.3, 303, 0, 
03/29/2016 08:00, 33.0, 0, 0.00, 82, 28, 2.2, 297, 0, 
