
09/29/2016 23:00, 60.0, 0.02, 95, 59, 3.0, 178, 0, 60, 
09/29/2016 22:00, 60.0, 0.04, 95, 59, 3.8, 99, 0, 60, 
09/29/2016 21:00, 60.0, 0.09, 96, 59, 2.1, 85, 0, 60, 
09/29/2016 20:00, 61.0, 0.05, 95, 60, 2.1, 63, 0, 60, 
09/29/2016 19:00, 61.0, 0.08, 95, 60, 5.5, 76, 2, 60, 
09/29/2016 18:00, 61.0, 0.02, 94, 59, 4.7, 74, 20, 60, 
09/29/2016 17:00, 62.0, 0.05, 94, 60, 4.7, 50, 34, 60, 
09/29/2016 16:00, 62.0, 0.02, 94, 60, 4.7, 72, 53, 60, 
09/29/2016 15:00, 63.0, 0.03, 94, 61, 10.5, 95, 69, 60, 
09/29/2016 14:00, 63.0, 0.01, 92, 61, 6.3, 89, 107, 60, 
09/29/2016 13:00, 64.0, 0.00, 88, 60, 6.3, 63, 124, 0, 
09/29/2016 12:00, 65.0, 0.00, 87, 61, 7.2, 89, 132, 0, 
09/29/2016 11:00, 64.0, 0.00, 89, 61, 8.0, 102, 60, 0, 
09/29/2016 10:00, 64.0, 0.00, 91, 61, 10.5, 97, 90, 60, 
09/29/2016 09:00, 63.0, 0.00, 94, 61, 4.7, 83, 31, 60, 
09/29/2016 08:00, 63.0, 0.03, 95, 62, 7.2, 110, 10, 60, 
09/29/2016 07:00, 63.0, 0.01, 95, 62, 6.3, 96, 0, 60, 
09/29/2016 06:00, 63.0, 0.01, 96, 62, 1.3, 100, 0, 60, 
09/29/2016 05:00, 61.0, 0.15, 98, 60, 2.1, 69, 0, 60, 
09/29/2016 04:00, 61.0, 0.07, 98, 60, 4.7, 61, 0, 60, 
09/29/2016 03:00, 61.0, 0.03, 98, 60, 0.4, 26, 0, 60, 
09/29/2016 02:00, 61.0, 0.04, 98, 60, 4.7, 74, 0, 60, 
09/29/2016 01:00, 62.0, 0.03, 97, 61, 0.4, 50, 0, 60, 
09/29/2016 00:00, 62.0, 0.01, 95, 61, 3.8, 44, 0, 60, 
09/27/2016 23:00, 59.0, 0.00, 96, 58, 0.4, 332, 0, 60, 
09/27/2016 22:00, 60.0, 0.00, 94, 58, 0.4, 62, 0, 60, 
09/27/2016 21:00, 63.0, 0.00, 89, 60, 0.4, 198, 0, 0, 
09/27/2016 20:00, 65.0, 0.00, 85, 60, 0.4, 161, 0, 0, 
09/27/2016 19:00, 69.0, 0.00, 71, 59, 0.4, 154, 35, 0, 
09/27/2016 18:00, 73.0, 0.00, 56, 56, 3.0, 210, 192, 0, 
09/27/2016 17:00, 74.0, 0.00, 46, 52, 3.8, 210, 380, 0, 
09/27/2016 16:00, 73.0, 0.00, 56, 56, 2.1, 287, 502, 0, 
09/27/2016 15:00, 72.0, 0.00, 59, 57, 0.4, 200, 479, 0, 
09/27/2016 14:00, 72.0, 0.00, 59, 57, 2.1, 207, 604, 0, 
09/27/2016 13:00, 70.0, 0.00, 62, 56, 0.4, 264, 477, 0, 
09/27/2016 12:00, 69.0, 0.00, 73, 60, 2.1, 298, 392, 0, 
09/27/2016 11:00, 67.0, 0.00, 82, 61, 3.0, 284, 262, 0, 
09/27/2016 10:00, 66.0, 0.00, 89, 63, 3.0, 310, 196, 0, 
09/27/2016 09:00, 65.0, 0.00, 96, 64, 0.4, 297, 61, 60, 
09/27/2016 08:00, 65.0, 0.00, 98, 64, 0.4, 302, 12, 60, 
09/27/2016 07:00, 65.0, 0.00, 97, 64, 0.4, 291, 0, 60, 
09/27/2016 06:00, 65.0, 0.09, 97, 64, 4.7, 272, 0, 60, 
09/27/2016 05:00, 66.0, 0.14, 96, 65, 4.7, 243, 0, 60, 
09/27/2016 04:00, 68.0, 0.00, 88, 64, 4.7, 231, 0, 0, 
09/27/2016 03:00, 68.0, 0.00, 86, 64, 3.0, 215, 0, 0, 
09/27/2016 02:00, 68.0, 0.00, 86, 64, 2.1, 164, 0, 0, 
09/27/2016 01:00, 68.0, 0.00, 83, 63, 3.0, 296, 0, 0, 
09/27/2016 00:00, 68.0, 0.00, 79, 61, 0.4, 256, 0, 0, 
09/25/2016 23:00, 53.0, 0.00, 87, 49, 0.4, 250, 0, 0, 
