
12/31/2016 23:00, 39.0, 0.00, 51, 22, 0.6, 180, 0, 0, 
12/31/2016 22:00, 40.0, 0.00, 47, 21, 1.5, 270, 0, 0, 
12/31/2016 21:00, 40.0, 0.00, 44, 20, 1.9, 211, 0, 0, 
12/31/2016 20:00, 41.0, 0.00, 42, 20, 4.4, 268, 0, 0, 
12/31/2016 19:00, 41.0, 0.00, 42, 20, 2.3, 187, 0, 0, 
12/31/2016 18:00, 40.0, 0.00, 42, 19, 0.8, 235, 0, 0, 
12/31/2016 17:00, 40.0, 0.00, 40, 18, 5.9, 236, 13, 0, 
12/31/2016 16:00, 41.0, 0.00, 36, 16, 3.2, 197, 56, 0, 
12/31/2016 15:00, 41.0, 0.00, 33, 14, 1.2, 200, 180, 0, 
12/31/2016 14:00, 43.0, 0.00, 30, 14, 5.6, 210, 328, 0, 
12/31/2016 13:00, 40.0, 0.00, 35, 15, 5.6, 167, 401, 0, 
12/31/2016 12:00, 39.0, 0.00, 42, 18, 12.2, 221, 332, 0, 
12/31/2016 11:00, 34.0, 0.00, 55, 20, 2.6, 201, 169, 0, 
12/31/2016 10:00, 31.0, 0.00, 56, 17, 2.8, 212, 100, 0, 
12/31/2016 09:00, 29.0, 0.00, 62, 18, 0.0, 170, 57, 0, 
12/31/2016 08:00, 24.0, 0.00, 85, 20, 0.9, 199, 20, 0, 
12/31/2016 07:00, 22.0, 0.00, 84, 18, 1.3, 277, 0, 0, 
12/31/2016 06:00, 27.0, 0.00, 59, 15, 0.5, 255, 0, 0, 
12/31/2016 05:00, 27.0, 0.00, 61, 15, 7.0, 259, 0, 0, 
12/31/2016 04:00, 27.0, 0.00, 65, 17, 3.0, 237, 0, 0, 
12/31/2016 03:00, 27.0, 0.00, 64, 16, 1.4, 220, 0, 0, 
12/31/2016 02:00, 29.0, 0.00, 59, 16, 4.2, 236, 0, 0, 
12/31/2016 01:00, 27.0, 0.00, 60, 15, 3.4, 248, 0, 0, 
12/31/2016 00:00, 30.0, 0.00, 52, 15, 4.4, 249, 0, 0, 
12/29/2016 23:00, 35.0, 0.00, 70, 26, 4.3, 258, 0, 0, 
12/29/2016 22:00, 35.0, 0.00, 70, 26, 5.4, 272, 0, 0, 
12/29/2016 21:00, 35.0, 0.00, 71, 27, 6.7, 283, 0, 0, 
12/29/2016 20:00, 36.0, 0.00, 72, 28, 5.6, 318, 0, 0, 
